ts,context,dep_replicas,dep_ready,hpa_current,hpa_desired,cpu_cur_util,cpu_target_util,pods_cpu_m_sum,pods_cpu_m_list,pods_mem_mi_sum,pods_mem_mi_list,lastScaleTime
2026-02-06T03:44:55-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=45m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:57-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=45m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:58-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=45m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:44:59-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=45m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:00-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=45m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:01-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=45m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:02-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=45m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:04-06:00,kind-cluster,4,4,4,4,43,50,175,cpu-nginx-74476f8d7f-2hz8w=43m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=44m; cpu-nginx-74476f8d7f-zr58z=45m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:05-06:00,kind-cluster,4,4,4,4,43,50,182,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:06-06:00,kind-cluster,4,4,4,4,45,50,182,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:07-06:00,kind-cluster,4,4,4,4,45,50,182,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:08-06:00,kind-cluster,4,4,4,4,45,50,182,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:09-06:00,kind-cluster,4,4,4,4,45,50,182,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:11-06:00,kind-cluster,4,4,4,4,45,50,182,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:12-06:00,kind-cluster,4,4,4,4,45,50,182,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:13-06:00,kind-cluster,4,4,4,4,45,50,182,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:14-06:00,kind-cluster,4,4,4,4,45,50,182,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:15-06:00,kind-cluster,4,4,4,4,45,50,182,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:16-06:00,kind-cluster,4,4,4,4,45,50,182,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:18-06:00,kind-cluster,4,4,4,4,45,50,182,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:19-06:00,kind-cluster,4,4,4,4,45,50,182,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=48m; cpu-nginx-74476f8d7f-zr58z=46m,78.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=18.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:20-06:00,kind-cluster,4,4,4,4,44,50,176,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=45m; cpu-nginx-74476f8d7f-wx8h9=41m; cpu-nginx-74476f8d7f-zr58z=45m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:21-06:00,kind-cluster,4,4,4,4,44,50,176,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=45m; cpu-nginx-74476f8d7f-wx8h9=41m; cpu-nginx-74476f8d7f-zr58z=45m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:22-06:00,kind-cluster,4,4,4,4,44,50,176,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=45m; cpu-nginx-74476f8d7f-wx8h9=41m; cpu-nginx-74476f8d7f-zr58z=45m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:24-06:00,kind-cluster,4,4,4,4,44,50,176,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=45m; cpu-nginx-74476f8d7f-wx8h9=41m; cpu-nginx-74476f8d7f-zr58z=45m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:25-06:00,kind-cluster,4,4,4,4,44,50,176,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=45m; cpu-nginx-74476f8d7f-wx8h9=41m; cpu-nginx-74476f8d7f-zr58z=45m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:26-06:00,kind-cluster,4,4,4,4,44,50,176,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=45m; cpu-nginx-74476f8d7f-wx8h9=41m; cpu-nginx-74476f8d7f-zr58z=45m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:27-06:00,kind-cluster,4,4,4,4,44,50,176,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=45m; cpu-nginx-74476f8d7f-wx8h9=41m; cpu-nginx-74476f8d7f-zr58z=45m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:28-06:00,kind-cluster,4,4,4,4,44,50,176,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=45m; cpu-nginx-74476f8d7f-wx8h9=41m; cpu-nginx-74476f8d7f-zr58z=45m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:29-06:00,kind-cluster,4,4,4,4,44,50,176,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=45m; cpu-nginx-74476f8d7f-wx8h9=41m; cpu-nginx-74476f8d7f-zr58z=45m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:31-06:00,kind-cluster,4,4,4,4,44,50,176,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=45m; cpu-nginx-74476f8d7f-wx8h9=41m; cpu-nginx-74476f8d7f-zr58z=45m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:32-06:00,kind-cluster,4,4,4,4,44,50,176,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=45m; cpu-nginx-74476f8d7f-wx8h9=41m; cpu-nginx-74476f8d7f-zr58z=45m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:33-06:00,kind-cluster,4,4,4,4,44,50,176,cpu-nginx-74476f8d7f-2hz8w=45m; cpu-nginx-74476f8d7f-jv9ps=45m; cpu-nginx-74476f8d7f-wx8h9=41m; cpu-nginx-74476f8d7f-zr58z=45m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:34-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=49m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:35-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=49m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:37-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=49m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:38-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=49m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:39-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=49m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:40-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=49m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:41-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=49m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:42-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=49m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:44-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=49m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:45-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=49m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:46-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=49m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:47-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=49m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:48-06:00,kind-cluster,4,4,4,4,44,50,179,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=43m; cpu-nginx-74476f8d7f-wx8h9=43m; cpu-nginx-74476f8d7f-zr58z=49m,80.000,cpu-nginx-74476f8d7f-2hz8w=18.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:50-06:00,kind-cluster,4,4,4,4,44,50,181,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=47m; cpu-nginx-74476f8d7f-zr58z=43m,82.000,cpu-nginx-74476f8d7f-2hz8w=20.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:51-06:00,kind-cluster,4,4,4,4,45,50,181,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=47m; cpu-nginx-74476f8d7f-zr58z=43m,82.000,cpu-nginx-74476f8d7f-2hz8w=20.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:52-06:00,kind-cluster,4,4,4,4,45,50,181,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=47m; cpu-nginx-74476f8d7f-zr58z=43m,82.000,cpu-nginx-74476f8d7f-2hz8w=20.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
2026-02-06T03:45:53-06:00,kind-cluster,4,4,4,4,45,50,181,cpu-nginx-74476f8d7f-2hz8w=44m; cpu-nginx-74476f8d7f-jv9ps=47m; cpu-nginx-74476f8d7f-wx8h9=47m; cpu-nginx-74476f8d7f-zr58z=43m,82.000,cpu-nginx-74476f8d7f-2hz8w=20.000Mi; cpu-nginx-74476f8d7f-jv9ps=20.000Mi; cpu-nginx-74476f8d7f-wx8h9=18.000Mi; cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T09:43:05Z
